id_reference,type_reference,designation,programme,code_filiere,coeff_avion,longueur_piece_brut_mm,largeur_piece_brut_mm,epaisseur_brut_mm,debit_mm2,magasin,date_reception_OMP,date_besoin_client,date_transmission_proc,livrable,constituant,famille_code_filiere,norm_mat_inge,norm_mat_fab,indice_manufacturing,codes_protections,avion_impacte_pp,complexite_piece_pp,priorite_pp,indice_client_pp,classe_piece_ref_pp,procedes_speciaux_ind,cms_mat_pp,fournisseur_cmde,supplier_cmde,rang_appro,indice_client,factory,usine,priorite,type_cycle,date_emission_commande,quantite_commande,cycle_negocie,advancement_percentage_tooling,date_prev_livraison_outillage,date_reelle_livraison_outillage,advancement_percentage_program,date_prev_livraison_prog,date_reelle_livraison_prog,advancement_percentage_industrialization,date_prev_livraison_indus,date_reelle_livraison_indus,type_lot,date_prev_fin_usinage,date_reelle_fin_usinage,lieu_TS,date_prev_fin_TS,date_reelle_fin_TS,date_prev_reception_QI_fournisseur,date_reelle_reception_QI_fournisseur,lieu_equipement,date_prev_fin_equipement,date_reelle_fin_equipement,date_expedition,quantite_expediee,date_livraison_contractuelle,date_livraison_previsionnelle_S,date_reception_effective,quantite_receptionnee,ecart_commande,date_livraison_contractuelle_initiale,date_liberation,etat_reference,etat_reference,date_creation_nomenclature_appro,date_reception_matiere_fournisseur,date_liberation_previsionelle,quantite_liberee,supplier_achat,fournisseur_achat,indice_client,autonomie_matiere,autonomie_quincaillerie,quantite_FAI,type_cycle,cycle_fil_rouge_1ere_commande,cycle_fil_rouge_recommande,NRC_fil_rouge_total,RC_fil_rouge,cycle_standard_1ere_commande,cycle_standard_recommande,NRC_standard_total,RC_standard,devise,date_affectation,lag_time
19492,PE,"STRINGER 21, AFT LOWER PANEL",programme_2,code_filiere_19,1,NA,NA,NA,NA,magasin_13,2013-12-30,2014-01-01,2014-01-02,FALSE,FALSE,famille_code_filiere_3,B0502027HA,B0502027HA,C.2,NA,P2_MSN1,Medium,P0,A,2,-,B0502027HA,fournisseur_12,supplier_12,1,A00,factory_2,usine_2,NA,Speedshop,2014-03-19,2,35,100,2014-01-16,2014-03-03,100,2014-01-16,2014-03-03,100,2014-01-16,2014-02-17,Lot3_Released,2014-03-12,2014-04-23,NMF EUROPA,2014-04-01,NA,NA,NA,NA,NA,NA,2014-06-03,NA,2014-04-16,2014-06-05,2014-06-05,1,1,2014-02-20,2014-06-06,Stock Available,Stock disponible,NA,2014-02-25,2014-06-06,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,2,Speedshop,30,30,0.06793427,0.047267006,60,60,0.06793427,0.042571991000000003,devise_2,2014-01-02,-156
19500,PE,"STGR 10/11/12, AFT PANELS, FR 32/33",programme_2,code_filiere_19,3,NA,NA,NA,NA,magasin_14,2014-01-15,2014-01-28,2014-01-15,FALSE,FALSE,famille_code_filiere_3,B0531047HA,B0531047HA,C2,NA,P2_MSN1,NA,P0,A,2,144-005,B0531047HA-02,fournisseur_12,supplier_12,1,A00,factory_2,usine_2,NA,Standard,2014-03-19,2,35,100,2014-01-28,2014-03-13,100,2014-01-28,2014-03-13,100,2014-01-28,2014-03-13,Lot3_Released,2014-04-04,2014-04-03,NMF EUROPA,2014-04-14,2014-04-14,NA,NA,PE,NA,NA,2014-04-25,2,2014-05-06,2014-05-09,2014-04-30,2,0,2014-03-07,2014-05-02,Stock Available,Stock disponible,NA,2014-03-13,2014-05-02,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,6,Standard,30,30,0.019670745,0.00412057,60,60,0.019670745,0.004120591,devise_2,2014-01-17,-94
19503,PE,"FRAME FS618.8, AFT UPPER PANEL",programme_2,code_filiere_6,1,NA,NA,38.09999847,NA,magasin_14,2014-01-23,2014-02-24,2014-01-28,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,A8,NA,P2_MSN1,NA,P0,A,2,144-005,B0BAMS516003K4-02,fournisseur_9,supplier_9,1,A00,factory_1,usine_1,NA,Speedshop,2014-02-12,2,40,NA,NA,NA,100,2014-03-07,2014-03-03,100,2014-03-07,2014-03-03,Lot3_Released,2014-03-17,2014-03-31,HCL,2014-03-27,2014-04-10,NA,NA,NA,NA,NA,2014-04-14,2,2014-04-15,2014-04-14,2014-04-25,2,0,2014-04-01,2014-05-07,Stock Available,Stock disponible,NA,2014-02-27,2014-05-07,NA,supplier_9,fournisseur_9,A00,FALSE,FALSE,2,Speedshop,40,40,0.030193009,0.068763068,80,80,0.024154407,0.049931688,devise_2,2014-02-04,-72
19504,PE,"FRAME FS813, AFT LOWER PANEL",programme_2,code_filiere_6,1,NA,NA,38.09999847,NA,magasin_14,2014-01-27,2014-01-29,2014-01-29,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,C3,NA,P2_MSN1,NA,P0,A,2,144-005,B0BAMS516003K4-02,fournisseur_18,supplier_18,1,A00,factory_2,usine_2,NA,Standard,2014-02-12,2,55,1,2014-03-05,2014-03-05,1,2014-03-05,2014-03-05,1,2014-03-06,2014-03-06,Lot3_Released,2014-03-12,2014-03-12,AIRGRUP,2014-03-27,2014-03-27,NA,NA,NA,NA,NA,2014-03-28,2,2014-03-24,2014-03-31,2014-04-01,2,0,2014-03-24,2014-04-17,Stock Available,Stock disponible,NA,2014-03-05,NA,NA,supplier_18,fournisseur_18,A00,FALSE,FALSE,2,Speedshop,55,55,0.046497234,0.022110642,110,110,0.046497234,0.022110642,devise_2,2014-02-06,-78
19505,PE,"FRAME FS813, AFT LOWER PANEL",programme_2,code_filiere_6,1,NA,NA,38.09999847,NA,magasin_14,2014-01-27,2014-01-29,2014-01-29,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,A5,NA,P2_MSN1,NA,P0,A,2,144-005,B0BAMS516003K4-02,fournisseur_18,supplier_18,1,A00,factory_2,usine_2,NA,Standard,2014-02-12,2,55,1,2014-03-05,2014-03-05,1,2014-03-05,2014-03-05,1,2014-03-06,2014-03-06,Lot3_Released,2014-03-12,2014-03-12,AIRGRUP,2014-03-27,2014-03-27,NA,NA,NA,NA,NA,2014-03-28,2,2014-03-24,2014-03-31,2014-04-01,2,0,2014-03-24,2014-04-17,Stock Available,Stock disponible,NA,2014-03-05,NA,NA,supplier_18,fournisseur_18,A00,FALSE,FALSE,2,Speedshop,55,55,0.046497234,0.022110642,110,110,0.046497234,0.022110642,devise_2,2014-02-06,-78
19514,PE,"FRAME FS379 72, FWD UPPER PANEL",programme_2,code_filiere_6,1,NA,NA,38.09999847,NA,magasin_14,2014-01-30,2014-02-24,2014-01-31,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,A.4,NA,P2_MSN1,Medium,P0,A,2,-,B0BAMS516003K4-02,fournisseur_9,supplier_9,1,A00,factory_1,usine_1,NA,Speedshop,2014-02-11,2,40,NA,NA,NA,100,2014-02-25,2014-02-27,100,2014-02-25,2014-02-27,Lot3_Released,2014-03-24,2014-03-31,HCL,2014-04-03,2014-04-10,NA,NA,NA,NA,NA,2014-04-14,2,2014-04-15,2014-04-14,2014-04-18,2,0,2014-04-08,2014-05-15,Stock Available,Stock disponible,NA,2014-02-25,2014-05-15,NA,supplier_9,fournisseur_9,A00,FALSE,FALSE,2,Speedshop,40,40,0.058287604,0.079672406,80,80,0.038858402,0.053114937,devise_2,2014-02-11,-80
19517,PE,"STIFFENER, BL 27",programme_2,code_filiere_14,2,NA,NA,127,NA,magasin_13,2014-02-04,2014-07-04,2014-02-05,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,A4,NA,P2_MSN1,NA,P0,A,2,144-005,B0BAMS516003K8-01,fournisseur_12,supplier_12,1,A00,factory_1,usine_1,NA,Speedshop,2014-03-27,10,35,100,2014-03-28,2014-03-28,100,2014-03-28,2014-03-28,100,2014-03-28,2014-03-28,Lot3_Released,2014-04-17,2014-05-05,NMF EUROPA,NA,NA,NA,NA,NA,NA,NA,2014-06-01,NA,2014-04-17,2014-06-04,2014-06-03,9,1,2014-04-02,2014-06-04,Stock Available,Stock disponible,NA,2014-03-19,2014-06-04,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,10,Speedshop,35,35,0.011846076,0.044505401,70,70,0.011846076,0.039810388,devise_2,2014-02-12,30
19519,PE,"STIFFENER, BL 19",programme_2,code_filiere_14,2,NA,NA,127,NA,magasin_13,2014-02-05,2014-03-07,2014-02-10,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,A6,NA,P2_MSN1,NA,P0,A,2,144-005,B0BAMS516003K8-01,fournisseur_9,supplier_9,1,A00,factory_2,usine_2,NA,Speedshop,2014-02-24,10,20,NA,NA,NA,100,2014-03-10,2014-03-10,100,2014-03-10,2014-03-10,Lot3_Released,2014-03-15,2014-03-21,HCL,2014-03-21,2014-03-25,NA,NA,NA,NA,NA,2014-03-26,NA,2014-03-19,2014-03-26,2014-03-26,10,0,2014-03-19,2014-04-30,Stock Available,Stock disponible,NA,2014-03-04,2014-04-30,NA,supplier_9,fournisseur_9,A00,FALSE,FALSE,10,Speedshop,20,20,0.038858402,0.074309222,40,40,0.025905602,0.049539481,devise_2,2014-02-19,-54
19521,PE,"STRINGER RUN-OUT, STGR 19, FS 523.40",programme_2,code_filiere_19,1,NA,NA,NA,NA,magasin_14,2014-02-07,2014-05-27,2014-02-19,FALSE,FALSE,famille_code_filiere_3,B0502028BE,B0502028BE,A3,NA,P2_MSN1,NA,P0,A,2,144-005,B0502028BE,fournisseur_12,supplier_12,1,A00,factory_2,usine_2,NA,Standard,2014-03-27,2,30,100,2014-03-14,2014-03-14,100,2014-03-14,2014-03-14,100,2014-03-14,2014-03-14,Lot3_Released,2014-03-28,2014-03-31,NMF EUROPA,2014-04-16,2014-04-23,NA,NA,PE,NA,NA,2014-04-30,2,2014-04-14,2014-04-25,2014-05-14,2,0,2014-04-11,2014-05-15,Stock Available,Stock disponible,NA,2014-03-13,2014-05-15,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,2,Standard,35,35,0.019670745,0.009778157,70,70,0.019670745,0.005083144,devise_2,2014-02-21,12
19522,PE,"STRINGER RUN-OUT, STGR 19, FS 523.40",programme_2,code_filiere_19,1,NA,NA,NA,NA,magasin_14,2014-02-07,2014-05-27,2014-02-19,FALSE,FALSE,famille_code_filiere_3,B0502028BE,B0502028BE,A3,NA,P2_MSN1,NA,P0,A,2,144-005,B0502028BE,fournisseur_12,supplier_12,1,A00,factory_2,usine_2,NA,Standard,2014-03-27,2,30,100,2014-03-14,2014-03-14,100,2014-03-14,2014-03-14,100,2014-03-14,2014-03-14,Lot3_Released,2014-03-28,2014-03-31,NMF EUROPA,2014-04-16,2014-04-23,NA,NA,PE,NA,NA,2014-05-16,2,2014-04-14,2014-05-27,2014-05-21,2,0,2014-04-11,2014-05-22,Stock Available,Stock disponible,NA,2014-03-13,2014-05-22,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,2,Standard,35,35,0.019670745,0.009778157,70,70,0.019670745,0.005083144,devise_2,2014-02-21,5
19527,PE,"SPLICE 23, FWD LOWER PANEL",programme_2,code_filiere_19,1,NA,NA,NA,NA,magasin_14,2014-02-07,2014-02-17,2014-02-14,FALSE,FALSE,famille_code_filiere_3,B0502027HA,B0502027HA,A3,NA,P2_MSN1,NA,P0,A,2,144-005,B0502027HA,fournisseur_12,supplier_12,1,A00,factory_2,usine_2,NA,Speedshop,2014-03-27,2,30,100,2014-03-10,2014-03-18,100,2014-03-10,2014-03-18,100,2014-03-10,2014-03-18,Lot3_Released,2014-04-04,2014-04-04,NMF EUROPA,2014-04-15,2014-04-15,NA,NA,NA,NA,NA,2014-04-17,1,2014-04-23,2014-04-23,2014-04-23,1,1,2014-03-31,2014-05-06,Stock Available,Stock disponible,NA,2014-03-13,2014-05-06,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,2,Speedshop,30,30,0.019670745,0.01546652,60,60,0.019670745,0.010771507,devise_2,2014-02-17,-78
19527,PE,"SPLICE 23, FWD LOWER PANEL",programme_2,code_filiere_19,1,NA,NA,NA,NA,magasin_14,2014-02-07,2014-02-17,2014-02-14,FALSE,FALSE,famille_code_filiere_3,B0502027HA,B0502027HA,A3,NA,P2_MSN1,NA,P0,A,2,144-005,B0502027HA,fournisseur_12,supplier_12,2,A00,factory_2,usine_2,NA,Speedshop,2014-03-27,1,30,100,2014-02-06,2014-02-06,100,2014-02-06,2014-03-14,100,2014-02-06,2014-03-14,Lot3_Released,2014-06-04,2014-06-04,NMF EUROPA,2014-07-17,2014-07-17,NA,NA,NA,NA,NA,2014-07-21,1,2014-04-23,2014-07-18,2014-07-23,1,0,2014-04-23,2014-07-23,Stock Available,Stock disponible,NA,NA,2014-07-23,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,2,Speedshop,30,30,0.019670745,0.01546652,60,60,0.019670745,0.010771507,devise_2,2014-02-17,-156
19528,PE,"SPLICE 23, FWD LOWER PANEL",programme_2,code_filiere_19,1,NA,NA,NA,NA,magasin_14,2014-02-07,2014-02-17,2014-02-14,FALSE,FALSE,famille_code_filiere_3,B0502027HA,B0502027HA,A3,NA,P2_MSN1,NA,P0,A,2,144-005,B0502027HA,fournisseur_12,supplier_12,1,A00,factory_2,usine_2,NA,Speedshop,2014-03-27,2,30,100,2014-03-10,2014-03-18,100,2014-03-10,2014-03-18,100,2014-03-10,2014-03-18,Lot3_Released,2014-04-22,2014-04-10,NMF EUROPA,2014-05-02,2014-05-02,NA,NA,NA,NA,NA,2014-05-02,2,2014-04-23,2014-05-07,2014-05-14,2,0,2014-03-31,2014-05-15,Stock Available,Stock disponible,NA,2014-03-13,2014-05-15,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,2,Speedshop,30,30,0.019670745,0.01546652,60,60,0.019670745,0.010771507,devise_2,2014-02-17,-87
19532,PE,STRINGER 18 SPLICE gauche,programme_2,code_filiere_14,1,NA,NA,38.09999847,NA,magasin_13,2014-02-11,2014-02-17,2014-02-17,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,A.5,NA,P2_MSN1,Medium,P0,A,2,-,B0QQA25012I4-03,fournisseur_9,supplier_9,1,A00,factory_2,usine_2,NA,Speedshop,2014-03-06,5,20,NA,NA,NA,100,2014-03-13,2014-03-24,100,2014-03-13,2014-03-24,Lot3_Released,2014-04-02,2014-04-02,HCL,2014-04-07,2014-04-07,NA,NA,NA,NA,NA,2014-04-08,5,2014-04-10,2014-04-09,2014-05-02,5,0,2014-03-24,2014-05-13,Stock Available,Stock disponible,NA,2014-03-06,2014-05-13,NA,supplier_9,fournisseur_9,A00,FALSE,FALSE,5,Speedshop,20,20,0.045901526,0.025245431,40,40,0.030601067,0.016830338,devise_2,2014-02-21,-85
19538,PE,DOUBLER,programme_2,code_filiere_61,1,NA,NA,6.32460022,NA,magasin_13,2014-02-11,2014-03-07,2014-02-20,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/5,AMS-QQ-A-250/5,A.3,NA,NA,NA,P1,A,2,-,B0QQA2505A2-03,fournisseur_9,supplier_9,1,A00,factory_2,usine_2,NA,Speedshop,2014-03-20,2,25,NA,NA,NA,100,2014-03-14,2014-04-02,0,2014-03-14,2014-04-02,Lot3_Released,2014-03-24,2014-04-09,HCL,2014-04-23,2014-04-23,NA,NA,NA,NA,NA,2014-04-24,2,2014-04-08,2014-04-25,2014-04-29,2,0,2014-04-08,2014-04-30,Stock Available,Stock disponible,NA,2014-03-25,2014-04-30,NA,supplier_9,fournisseur_9,A00,FALSE,FALSE,2,Speedshop,25,25,0.015883032,0.013462761,50,50,0.010588688,0.008975174,devise_2,2014-03-04,-54
19539,PE,FITTING REAR BULKHEAD STGR 19 gauche,programme_2,code_filiere_14,1,NA,NA,76.19999695,NA,magasin_13,2014-02-12,2014-05-19,2014-02-19,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,A3,NA,P2_MSN1,NA,P0,A,2,144-005,B0BAMS516003K6-01,fournisseur_12,supplier_12,1,A00,factory_1,usine_1,NA,Speedshop,2014-05-06,5,35,100,2014-03-31,2014-03-31,100,2014-03-31,2014-03-31,100,2014-03-31,2014-03-31,Lot3_Released,2014-04-27,2014-05-21,NMF EUROPA,NA,NA,NA,NA,NA,NA,NA,2014-06-04,5,2014-04-17,2014-06-11,2014-06-10,5,0,2014-04-22,2014-06-11,Stock Available,Stock disponible,NA,2014-04-12,2014-06-11,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Speedshop,35,35,0.052837765,0.017889013,70,70,0.052837765,0.013194043,devise_2,2014-03-04,-23
19540,PE,FITTING REAR BULKHEAD STGR 19 droite,programme_2,code_filiere_14,1,NA,NA,76.19999695,NA,magasin_13,2014-02-12,2014-05-19,2014-02-19,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,A3,NA,P2_MSN1,NA,P0,A,2,144-005,B0BAMS516003K6-01,fournisseur_12,supplier_12,1,A00,factory_1,usine_1,NA,Speedshop,2014-05-06,5,35,100,2014-03-31,2014-03-31,100,2014-03-31,2014-03-31,100,2014-03-31,2014-03-31,Lot3_Released,2014-04-27,2014-05-21,NMF EUROPA,NA,NA,NA,NA,NA,NA,NA,2014-06-05,5,2014-04-17,2014-06-11,2014-06-10,5,0,2014-04-22,2014-06-11,Stock Available,Stock disponible,NA,2014-04-12,2014-06-11,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Speedshop,35,35,0.052837765,0.017889013,70,70,0.052837765,0.013194043,devise_2,2014-03-04,-23
19541,PE,"POST, VERTICAL gauche FS 509",programme_2,code_filiere_16,1,NA,NA,50.79999924,NA,magasin_13,2014-02-12,2014-04-16,2014-02-14,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,A4,NA,P2_MSN1,NA,P0,A,2,144-005,B0QQA25012I5-01,fournisseur_12,supplier_12,1,A00,factory_1,usine_1,NA,Speedshop,2014-03-27,5,35,100,2014-03-10,2014-03-19,100,2014-03-10,2014-03-19,100,2014-03-10,2014-03-19,Lot3_Released,2014-04-04,2014-04-03,NMF EUROPA,2014-04-14,2014-04-14,NA,NA,PE,NA,NA,2014-04-23,5,2014-04-23,2014-04-23,2014-04-28,5,0,2014-04-11,2014-04-28,Stock Available,Stock disponible,NA,2014-03-19,2014-04-28,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Speedshop,35,35,0.060114281,0.008477442,70,70,0.060114281,0.003782429,devise_2,2014-02-21,-12
19551,PE,"BEAM, LATERAL, AFT FLOOR FS813",programme_2,code_filiere_19,1,NA,NA,NA,NA,magasin_13,2014-02-20,2014-05-19,2014-03-06,FALSE,FALSE,famille_code_filiere_3,B0520058JA,B0520058JA,A3,NA,P2_MSN1,NA,P0,A,2,144-005,B0520058JA,fournisseur_12,supplier_12,1,A00,factory_2,usine_2,NA,Standard,2014-05-05,2,35,100,2014-04-23,2014-04-23,100,2014-04-23,2014-04-23,100,2014-04-23,2014-04-23,Lot3_Released,2014-04-28,2014-04-28,NMF EUROPA,2014-05-22,2014-05-23,NA,NA,PE,NA,NA,2014-05-26,2,2014-04-28,2014-05-30,2014-05-28,2,0,2014-04-30,2014-06-12,Stock Available,Stock disponible,NA,2014-04-03,2014-06-12,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,2,Standard,30,30,0.06793427,0.036868339,60,60,0.06793427,0.032173368,devise_2,2014-03-11,-24
19553,PE,"BEAM, LATERAL, FWD FLOOR FS489",programme_2,code_filiere_19,1,NA,NA,NA,NA,magasin_13,2014-02-20,2014-05-19,2014-03-06,FALSE,FALSE,famille_code_filiere_3,B0520058JA,B0520058JA,A3,NA,P2_MSN1,NA,P0,A,2,144-005,B0520058JA,fournisseur_12,supplier_12,1,A00,factory_2,usine_2,NA,Standard,2014-05-05,2,35,100,2014-04-23,2014-04-23,100,2014-04-23,2014-04-23,100,2014-04-23,2014-04-23,Lot3_Released,2014-04-29,2014-04-28,NMF EUROPA,2014-05-16,2014-05-26,NA,NA,NA,NA,NA,2014-05-26,2,2014-04-28,2014-05-22,2014-05-30,2,0,2014-04-30,2014-06-05,Stock Available,Stock disponible,NA,2014-04-03,2014-06-05,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,2,Standard,30,30,0.06793427,0.036307881,60,60,0.06793427,0.031612835,devise_2,2014-03-11,-17
19555,PE,FRAME CUT DOUBLER,programme_2,code_filiere_14,1,NA,NA,38.09999847,NA,magasin_14,2014-02-21,2014-05-27,2014-03-03,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,A4,NA,P2_MSN1,NA,P0,A,2,144-005,B0QQA25012I4-03,fournisseur_10,supplier_10,1,A00,factory_1,usine_1,NA,Speedshop,2014-03-11,5,50,NA,NA,NA,1,2014-04-11,2014-04-10,1,2014-04-30,2014-04-10,Lot3_Released,2014-05-02,2014-04-21,Cyclone,2014-05-09,2014-05-06,NA,NA,NA,NA,NA,2014-05-21,5,2014-05-21,2014-05-23,2014-05-27,5,0,2014-05-21,2014-05-28,Stock Available,Stock disponible,NA,2014-03-24,NA,NA,supplier_10,fournisseur_10,A00,FALSE,FALSE,5,Speedshop,50,50,0.046233045,0.00170832,100,100,0.026418883,0.00170832,devise_2,2014-03-10,-1
19563,PE,"STRINGER 18, TRANSITION PANEL LEFT",programme_2,code_filiere_14,1,NA,NA,50.79999924,NA,magasin_13,2014-02-25,2014-04-07,2014-02-26,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,A.4,NA,P2_MSN1,Medium,P0,A,2,-,B0BAMS516003K5-01,fournisseur_12,supplier_12,2,A00,factory_1,usine_1,NA,Speedshop,2014-05-06,4,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lot3_Released,2014-05-13,2014-05-20,NMF EUROPA,NA,NA,NA,NA,NA,NA,NA,2014-06-13,3,2014-04-17,2014-06-16,2014-06-16,3,1,2014-04-22,2014-06-16,Stock Available,Stock disponible,NA,NA,2014-06-16,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Speedshop,35,35,0.06793427,0.028944734,70,70,0.06793427,0.024249666,devise_2,2014-03-04,-70
19564,PE,"STRINGER 18, TRANSITION PANEL RIGHT",programme_2,code_filiere_14,1,NA,NA,50.79999924,NA,magasin_13,2014-02-25,2014-04-07,2014-02-26,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,A.4,NA,P2_MSN1,Medium,P0,A,2,-,B0BAMS516003K5-01,fournisseur_12,supplier_12,2,A00,factory_1,usine_1,NA,Speedshop,2014-05-06,1,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lot3_Released,2014-05-13,2014-10-14,NMF EUROPA,NA,2014-10-27,NA,NA,NA,NA,NA,2014-10-31,1,2014-12-12,2014-11-05,2014-11-05,1,0,2014-04-22,2014-11-05,Stock Available,Stock disponible,NA,2014-09-18,2014-11-05,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Speedshop,35,35,0.06793427,0.028944734,70,70,0.06793427,0.024249666,devise_2,2014-03-04,-212
19564,PE,"STRINGER 18, TRANSITION PANEL RIGHT",programme_2,code_filiere_14,1,NA,NA,50.79999924,NA,magasin_13,2014-02-25,2014-04-07,2014-02-26,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,A.4,NA,P2_MSN1,Medium,P0,A,2,-,B0BAMS516003K5-01,fournisseur_12,supplier_12,1,A00,factory_1,usine_1,NA,Speedshop,2014-05-06,5,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lot3_Released,2014-05-13,2014-05-20,NMF EUROPA,NA,NA,NA,NA,NA,NA,NA,2014-06-02,NA,2014-04-17,2014-06-18,2014-06-04,1,4,2014-04-22,2014-06-05,Stock Available,Stock disponible,NA,NA,2014-06-05,NA,supplier_12,fournisseur_12,A00,FALSE,FALSE,5,Speedshop,35,35,0.06793427,0.028944734,70,70,0.06793427,0.024249666,devise_2,2014-03-04,-59
19566,PE,"DOUBLER, STGR 7",programme_2,code_filiere_14,5,NA,NA,38.09999847,NA,magasin_14,2014-02-25,2014-05-27,2014-03-04,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,B.2,NA,P2_MSN1,Medium,P1,A,2,176-002,B0BAMS516003K4-02,fournisseur_10,supplier_10,1,A00,factory_1,usine_1,NA,Speedshop,2014-03-11,25,50,NA,NA,NA,1,2014-04-11,2014-04-14,1,2014-04-30,2014-04-14,Lot3_Released,2014-05-02,2014-04-24,Cyclone,2014-05-09,2014-05-09,NA,NA,NA,NA,NA,2014-05-21,25,2014-05-21,2014-05-23,2014-05-27,25,0,2014-05-21,2014-05-30,Stock Available,Stock disponible,NA,2014-03-24,NA,NA,supplier_10,fournisseur_10,A00,FALSE,FALSE,25,Speedshop,50,50,0.046233045,0.001713302,100,100,0.026418883,0.001713302,devise_2,2014-03-10,-3
19569,PE,DOUBLER,programme_2,code_filiere_10,1,NA,NA,4.06400013,NA,magasin_13,2014-02-26,2014-03-07,2014-03-03,FALSE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/5,AMS-QQ-A-250/5,B.3,NA,P2_MSN1,Medium,P1,A,2,-,B0QQA2505A1-05,fournisseur_11,supplier_11,1,A00,factory_2,usine_2,NA,Speedshop,2014-04-11,5,19,NA,NA,NA,NA,NA,NA,1,2014-03-20,2014-03-24,Lot3_Released,2014-04-03,2014-04-02,HYDE,2014-04-17,2014-05-27,NA,NA,NA,NA,NA,2014-05-30,NA,2014-04-07,2014-06-03,2014-06-04,5,0,2014-04-07,2014-06-06,Stock Available,Stock disponible,NA,2014-03-07,NA,NA,supplier_11,fournisseur_11,A00,FALSE,FALSE,5,Speedshop,19,19,0.019180109,0.010300043,38,38,0.012786739,0.005150022,devise_2,2014-03-12,-91
19570,PE,DOUBLER,programme_2,code_filiere_24,1,NA,NA,6.32460022,NA,magasin_13,2014-02-26,2014-03-07,2014-03-03,FALSE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/5,AMS-QQ-A-250/5,B.3,NA,P2_MSN1,Medium,P1,A,2,-,B0QQA2505A2-01,fournisseur_9,supplier_9,1,A00,factory_2,usine_2,NA,Speedshop,2014-03-20,5,25,NA,NA,NA,100,2014-03-29,2014-04-07,100,2014-03-29,2014-04-07,Lot3_Released,2014-04-28,2014-04-28,HCL,2014-05-01,2014-05-01,NA,NA,NA,NA,NA,2014-04-30,5,2014-04-15,2014-05-05,2014-05-05,5,0,2014-04-15,2014-05-06,Stock Available,Stock disponible,NA,2014-04-04,2014-05-06,NA,supplier_9,fournisseur_9,A00,FALSE,FALSE,5,Speedshop,25,25,0.017206694,0.011507914,50,50,0.011471079,0.007672044,devise_2,2014-03-11,-60
19572,PE,"FRAME FS424, 6, FWD LOWER PANEL, EGRESS",programme_2,code_filiere_6,1,NA,NA,44.52619934,NA,magasin_14,2014-02-26,2014-02-17,2014-03-04,FALSE,FALSE,famille_code_filiere_4,BAMS516-003,BAMS516-003,B.2,NA,P2_MSN1,Medium,P0,A,2,176-002,B0BAMS516003K4-02,fournisseur_9,supplier_9,2,A00,factory_1,usine_1,NA,Speedshop,2014-06-30,1,40,NA,NA,NA,100,2014-07-02,2014-06-30,100,2014-07-02,2014-06-30,Lot3_Released,2014-07-07,2014-07-09,HCL,2014-07-18,2014-07-21,NA,NA,NA,NA,NA,2014-07-21,1,2014-07-31,2014-07-31,2014-07-26,1,0,2014-07-31,2014-07-29,Stock Available,Stock disponible,NA,2014-06-30,2014-07-29,NA,supplier_9,fournisseur_9,A00,FALSE,FALSE,2,Speedshop,40,40,0.060269322,0.083176757,80,80,0.040179497,0.055451121,devise_2,2014-03-06,-162
